CustomerID,DaysSinceLastPurchase,TotalTransactions,TotalProductsPurchased,TotalSpend,UniqueProductsPurchased,Is_UK,AverageTransactionValue
14772.0,112,1,82,139.26,9,1,139.26
14775.0,58,3,1126,971.8199999999999,54,1,323.94
14776.0,51,11,3134,2538.3,44,1,230.75454545454548
14778.0,127,2,300,713.16,33,1,356.58
14779.0,280,3,70,366.15,36,1,122.05
14780.0,54,2,276,417.52000000000004,24,1,208.76000000000002
14782.0,319,1,114,200.10000000000002,6,1,200.10000000000002
14784.0,26,2,200,184.88,11,1,92.44
14785.0,10,2,60,47.400000000000006,1,1,23.700000000000003
14788.0,7,2,421,679.4399999999999,26,1,339.71999999999997
14789.0,28,1,100,166.44,5,1,166.44
14790.0,16,4,669,697.48,26,1,174.37
14792.0,63,1,1,4.25,1,1,4.25
14793.0,21,1,91,228.99,14,1,228.99
14794.0,2,7,494,1195.29,56,1,170.75571428571428
14795.0,166,1,17,131.45000000000002,6,1,131.45000000000002
14798.0,52,3,144,156.04,10,1,52.01333333333333
14799.0,51,1,68,87.98,9,1,87.98
14800.0,47,11,3519,4149.81,230,1,377.2554545454546
14801.0,61,1,114,88.65,31,1,88.65
14803.0,162,3,321,799.18,24,1,266.3933333333333
14804.0,8,1,79,274.97,9,1,274.97
14805.0,15,4,114,546.4,30,1,136.6
14806.0,75,1,312,152.89,9,1,152.89
14808.0,39,7,2024,2491.83,157,1,355.9757142857143
14810.0,40,11,869,1788.95,90,1,162.63181818181818
14813.0,369,2,60,139.33,21,1,69.665
14815.0,36,2,604,638.6999999999999,44,1,319.34999999999997
14816.0,197,1,5,271.85,4,1,271.85
14817.0,200,2,545,844.06,43,1,422.03
14818.0,73,3,316,634.2,38,1,211.4
14819.0,64,2,91,218.97,10,1,109.485
14820.0,21,4,253,507.29,24,1,126.8225
14821.0,366,1,20,48.800000000000004,2,1,48.800000000000004
14823.0,180,3,81,304.68,51,1,101.56
14824.0,10,4,415,898.9100000000001,17,1,224.72750000000002
14825.0,3,12,861,2031.45,73,1,169.2875
14828.0,196,3,2172,2139.76,17,1,713.2533333333334
14829.0,29,4,425,632.9,35,1,158.225
14830.0,53,1,149,162.23,35,1,162.23
14834.0,17,6,726,1707.9,42,1,284.65000000000003
14836.0,10,2,43,99.44999999999999,4,1,49.724999999999994
14837.0,89,4,1382,1616.74,93,1,404.185
14840.0,267,1,31,62.85,4,1,62.85
14841.0,53,6,1598,2951.46,95,1,491.91
14842.0,43,4,1154,2814.4900000000002,127,1,703.6225000000001
14844.0,63,4,1188,2171.95,79,1,542.9875
14847.0,148,1,92,235.5,11,1,235.5
14850.0,311,1,293,325.75,21,1,325.75
14851.0,23,2,271,475.77,25,1,237.885
14852.0,58,6,1626,2481.84,89,1,413.64000000000004
14853.0,24,2,82,475.8,8,1,237.9
14854.0,78,7,1724,2561.67,102,1,365.95285714285717
14855.0,119,2,267,645.65,13,1,322.825
14856.0,36,3,695,1283.81,64,1,427.93666666666667
14857.0,59,2,464,1173.12,58,1,586.56
14859.0,12,4,621,1249.74,45,1,312.435
14860.0,19,1,232,170.32,11,1,170.32
14861.0,52,1,93,116.67,5,1,116.67
14862.0,25,2,772,841.1999999999999,47,1,420.59999999999997
14863.0,29,1,132,266.76,11,1,266.76
14865.0,372,1,96,37.2,3,1,37.2
14867.0,185,3,274,617.7,26,1,205.9
14868.0,3,8,1405,2953.59,96,1,369.19875
14869.0,8,2,514,687.54,62,1,343.77
14870.0,261,1,119,327.25,13,1,327.25
14871.0,3,4,172,487.95,63,1,121.9875
14873.0,210,1,168,519.68,28,1,519.68
14875.0,107,2,544,1304.72,44,1,652.36
14878.0,12,9,769,1357.09,57,1,150.78777777777776
14880.0,77,3,356,659.99,43,1,219.99666666666667
14881.0,19,1,292,248.44,16,1,248.44
14882.0,26,2,158,589.7,6,1,294.85
14883.0,18,6,704,711.73,35,1,118.62166666666667
14885.0,131,1,724,765.3199999999999,15,1,765.3199999999999
14886.0,252,1,160,364.8,18,1,364.8
14887.0,79,1,500,788.0,3,1,788.0
14888.0,207,1,184,369.2,20,1,369.2
14889.0,336,1,78,110.7,8,1,110.7
14890.0,253,1,46,105.9,6,1,105.9
14891.0,148,2,495,533.5799999999999,29,1,266.78999999999996
14893.0,9,2,654,1036.32,59,1,518.16
14894.0,85,1,245,606.75,21,1,606.75
14896.0,204,2,271,462.01,41,1,231.005
14897.0,7,4,432,1321.38,42,1,330.345
14898.0,23,6,901,1133.61,76,1,188.93499999999997
14901.0,11,9,661,1421.29,73,1,157.92111111111112
14902.0,25,1,210,299.46,18,1,299.46
14903.0,21,5,1443,2652.06,211,1,530.412
14904.0,2,2,1897,983.76,61,1,491.88
14905.0,157,2,189,402.15,11,1,201.075
14907.0,3,7,1611,3278.3,117,1,468.3285714285715
14908.0,74,1,132,277.8,9,1,277.8
14910.0,2,4,210,393.45,22,1,98.3625
14912.0,16,2,443,562.5699999999999,18,0,281.28499999999997
14913.0,35,4,1582,1139.53,67,1,284.8825
14915.0,91,2,76,261.52,9,1,130.76
14916.0,70,4,1102,1218.18,70,1,304.545
14918.0,115,2,451,1285.55,33,1,642.775
14920.0,212,2,463,927.67,54,1,463.835
14921.0,30,2,793,1195.71,70,1,597.855
14923.0,50,1,416,729.2,43,1,729.2
14924.0,245,1,57,301.3,9,1,301.3
14929.0,32,1,136,223.88,11,1,223.88
14930.0,108,3,1120,2254.06,112,0,751.3533333333334
14931.0,4,4,406,830.6800000000001,27,0,207.67000000000002
14932.0,365,1,79,313.53,16,0,313.53
14934.0,81,2,1030,1875.94,67,0,937.97
14937.0,56,2,400,1374.08,32,0,687.04
14944.0,29,12,2615,5438.85,94,1,453.2375
14946.0,14,1,22,100.9,3,1,100.9
14947.0,72,2,154,254.22,11,1,127.11
14948.0,23,6,653,1035.97,52,1,172.66166666666666
14950.0,19,1,124,335.8,18,1,335.8
14951.0,79,1,167,237.41,14,1,237.41
14952.0,59,9,3137,7434.13,106,1,826.0144444444445
14953.0,25,1,191,246.76,45,1,246.76
14954.0,12,1,111,279.52,69,1,279.52
14957.0,253,1,28,56.75,11,1,56.75
14958.0,147,3,123,469.93,31,1,156.64333333333335
14959.0,64,4,484,686.92,36,1,171.73
14960.0,8,2,211,153.77,22,1,76.885
14961.0,10,9,3675,6964.03,189,1,773.781111111111
14962.0,270,1,44,126.7,5,1,126.7
14963.0,9,5,1087,1326.93,141,1,265.386
14964.0,247,1,142,196.26,12,1,196.26
14965.0,96,2,324,528.42,72,1,264.21
14966.0,14,1,128,156.45,31,1,156.45
14967.0,49,1,108,343.8,5,1,343.8
14968.0,30,1,123,134.59,35,1,134.59
14970.0,68,4,246,1568.26,22,1,392.065
14971.0,35,2,555,1018.42,128,1,509.21
14972.0,128,1,24,109.76,16,1,109.76
14973.0,107,3,369,1314.45,29,1,438.15000000000003
14974.0,37,1,34,81.53,15,1,81.53
14975.0,57,1,380,279.94,11,1,279.94
14976.0,57,6,226,762.76,42,1,127.12666666666667
14978.0,72,5,465,1679.42,116,1,335.884
14981.0,246,1,97,102.12,8,1,102.12
14984.0,19,2,55,183.22,34,1,91.61
14985.0,198,2,242,273.09,73,1,136.545
14987.0,15,2,64,163.2,1,1,81.6
14988.0,211,1,119,280.34000000000003,33,1,280.34000000000003
14995.0,38,2,58,117.88,33,1,58.94
14997.0,46,3,976,443.0,21,1,147.66666666666666
14998.0,170,2,237,392.68,64,1,196.34
15000.0,47,1,205,450.07,70,1,450.07
15002.0,115,4,787,1411.41,88,1,352.8525
15004.0,147,1,596,1179.63,145,1,1179.63
15006.0,51,1,247,399.96,102,1,399.96
15007.0,159,1,69,156.91,12,1,156.91
15009.0,12,3,616,1238.94,140,1,412.98
15010.0,35,1,184,308.94,20,1,308.94
15012.0,53,2,183,329.11,92,1,164.555
15014.0,43,2,146,251.82,28,1,125.91
15016.0,172,1,66,141.74,16,1,141.74
15017.0,33,1,63,125.58,20,1,125.58
15018.0,38,3,151,420.66,24,1,140.22
15019.0,266,1,116,215.77,52,1,215.77
15021.0,8,9,740,1690.65,255,1,187.85000000000002
15022.0,11,4,491,799.54,89,1,199.885
15023.0,3,11,2469,5970.88,319,1,542.8072727272728
15024.0,9,10,872,1550.03,97,1,155.003
15025.0,33,1,164,333.46,61,1,333.46
15026.0,80,3,181,400.76,49,1,133.58666666666667
15027.0,30,4,541,1045.75,29,1,261.4375
15028.0,8,4,442,605.3100000000001,30,1,151.32750000000001
15030.0,71,2,252,423.48,6,1,211.74
15031.0,4,4,378,593.79,68,1,148.4475
15033.0,4,10,1606,2480.71,297,1,248.071
15034.0,15,8,2351,4135.72,289,1,516.965
15035.0,89,1,185,203.41,24,1,203.41
15036.0,72,3,190,358.46,99,1,119.48666666666666
15038.0,58,6,166,499.61,81,1,83.26833333333333
15041.0,170,1,96,165.61,60,1,165.61
15042.0,199,1,30,135.93,5,1,135.93
15043.0,31,1,300,537.0,3,1,537.0
15044.0,19,17,2517,6848.33,215,1,402.84294117647056
15045.0,151,2,102,712.26,10,1,356.13
15046.0,9,15,3208,4808.92,134,1,320.5946666666667
15047.0,269,1,222,343.62,22,1,343.62
15048.0,65,4,170,352.74,77,1,88.185
15049.0,273,1,63,121.17000000000002,3,1,121.17000000000002
15050.0,25,3,1178,1620.39,64,1,540.13
15051.0,23,3,946,1280.58,112,1,426.85999999999996
15052.0,319,1,75,121.93,25,1,121.93
15053.0,4,3,982,692.45,47,1,230.8166666666667
15054.0,12,2,179,279.82,92,1,139.91
15057.0,275,2,668,1489.5,25,1,744.75
15058.0,25,11,1019,1992.29,185,1,181.11727272727273
15059.0,40,9,567,1236.97,146,1,137.44111111111113
15060.0,8,4,234,271.76,69,1,67.94
15062.0,71,4,597,795.16,40,1,198.79
15063.0,213,1,56,370.79999999999995,5,1,370.79999999999995
15065.0,37,4,1373,3072.23,144,1,768.0575
15066.0,53,1,317,893.59,42,1,893.59
15067.0,78,3,946,1729.16,81,1,576.3866666666667
15068.0,46,2,330,527.71,92,1,263.855
15069.0,179,1,412,764.28,48,1,764.28
15070.0,372,1,36,106.2,1,1,106.2
15071.0,93,2,265,965.07,24,1,482.535
15073.0,9,3,485,1007.71,29,1,335.90333333333336
15074.0,105,1,431,735.67,41,1,735.67
15075.0,77,1,435,758.03,26,1,758.03
15076.0,172,1,567,864.25,48,1,864.25
15079.0,212,4,357,814.01,45,1,203.5025
15081.0,22,5,74,241.6,15,1,48.32
15083.0,256,1,36,62.699999999999996,3,1,62.699999999999996
15087.0,281,1,470,306.94,15,1,306.94
15088.0,21,2,447,1094.02,50,1,547.01
15089.0,10,6,1080,2067.43,113,1,344.57166666666666
15090.0,308,1,208,381.32,23,1,381.32
15091.0,67,1,336,459.90999999999997,29,1,459.90999999999997
15092.0,215,2,131,438.01,22,1,219.005
15093.0,18,6,3712,4576.86,51,1,762.81
15095.0,103,4,1079,1370.6,30,1,342.65
15096.0,42,1,117,201.54,10,1,201.54
15097.0,4,1,158,243.52,24,1,243.52
15099.0,84,1,178,245.93,15,1,245.93
15100.0,333,3,80,876.0,1,1,292.0
15101.0,8,2,226,259.0,6,1,129.5
15103.0,31,2,262,619.96,29,1,309.98
15104.0,196,2,614,937.11,62,1,468.555
15105.0,18,7,1169,2227.83,85,1,318.26142857142855
15106.0,17,5,1120,1350.06,85,1,270.012
15107.0,311,6,160,269.15,9,1,44.85833333333333
15108.0,141,3,446,999.85,45,0,333.28333333333336
15109.0,245,1,115,418.55,24,1,418.55
15110.0,23,4,240,756.4,16,1,189.1
15111.0,29,3,702,1535.48,69,1,511.82666666666665
15113.0,9,3,2215,3167.58,73,1,1055.86
15114.0,30,10,3023,2721.02,133,1,272.102
15115.0,18,1,151,322.40999999999997,20,1,322.40999999999997
15116.0,17,4,624,1287.95,35,1,321.9875
15117.0,14,5,1883,1458.08,59,1,291.616
15118.0,134,1,1440,244.8,1,1,244.8
15119.0,245,1,81,213.85,12,1,213.85
15120.0,133,1,266,291.37,18,1,291.37
15121.0,50,2,187,446.32,27,1,223.16
15122.0,114,3,700,1433.58,63,1,477.85999999999996
15123.0,7,2,1169,2120.41,88,1,1060.205
15124.0,22,2,229,167.59,13,1,83.795
15127.0,65,1,251,406.53,16,1,406.53
15128.0,60,4,1144,1295.62,62,1,323.905
15129.0,50,11,1764,3358.9,53,1,305.3545454545455
15130.0,169,1,191,294.41,20,1,294.41
15132.0,18,5,657,908.23,47,1,181.64600000000002
15133.0,127,3,406,574.72,20,1,191.57333333333335
15134.0,14,8,839,1246.39,43,1,155.79875
15135.0,239,1,37,127.35,8,1,127.35
15136.0,2,4,750,1227.4,59,1,306.85
15139.0,239,2,208,178.96,13,1,89.48
15140.0,52,7,1524,2258.25,71,1,322.60714285714283
15142.0,46,1,353,483.74,25,1,483.74
15143.0,225,1,150,259.45,14,1,259.45
15144.0,8,17,2828,6196.24,124,1,364.48470588235296
15145.0,4,4,752,1178.13,53,1,294.5325
15146.0,164,2,1399,1255.76,86,1,627.88
15147.0,240,1,366,623.5,28,1,623.5
15148.0,10,1,175,286.29,19,1,286.29
15149.0,133,1,122,503.1,22,1,503.1
15150.0,17,10,3289,4973.89,262,1,497.389
15152.0,9,13,2535,4584.79,188,1,352.67615384615385
15153.0,31,1,175,226.5,14,1,226.5
15154.0,75,1,72,228.25,55,1,228.25
15156.0,1,3,573,951.41,50,1,317.13666666666666
15157.0,3,3,2150,1705.37,108,1,568.4566666666666
15158.0,45,1,198,401.40000000000003,7,1,401.40000000000003
15160.0,357,1,72,132.96,3,1,132.96
15163.0,18,2,183,292.62,28,1,146.31
15164.0,68,3,342,804.03,77,1,268.01
15165.0,373,1,149,441.0,24,1,441.0
15167.0,320,1,63,153.1,37,1,153.1
15168.0,25,1,52,106.56,5,1,106.56
15171.0,331,1,240,1102.0,4,1,1102.0
15172.0,8,5,1504,1490.27,97,1,298.054
15174.0,322,1,132,119.2,9,1,119.2
15175.0,71,1,382,200.14,20,1,200.14
15178.0,260,1,20,21.0,2,1,21.0
15179.0,18,5,1908,2115.65,87,1,423.13
15180.0,367,1,36,87.5,6,1,87.5
15181.0,66,3,544,689.4799999999999,11,1,229.82666666666663
15182.0,154,2,214,516.3,20,1,258.15
15184.0,29,2,169,325.52,52,1,162.76
15185.0,70,1,532,165.08,13,1,165.08
15186.0,14,2,199,359.01,15,1,179.505
15187.0,1,15,1862,4711.78,59,1,314.1186666666666
15192.0,119,3,794,772.86,28,1,257.62
15193.0,60,1,144,499.32,19,1,499.32
15194.0,3,15,5068,6788.54,182,1,452.5693333333333
15197.0,10,3,457,660.21,29,1,220.07000000000002
15198.0,92,2,108,184.16,9,1,92.08
15199.0,59,4,330,908.9999999999999,3,1,227.24999999999997
15201.0,87,5,1170,1052.24,32,1,210.448
15203.0,25,6,1554,1670.92,73,1,278.4866666666667
15204.0,357,1,258,316.58,9,1,316.58
15205.0,85,2,327,604.1899999999999,32,1,302.09499999999997
15206.0,10,4,162,420.29999999999995,3,1,105.07499999999999
15208.0,1,5,314,853.62,24,1,170.724
15210.0,225,1,228,331.18,20,1,331.18
15211.0,60,2,202,784.01,45,1,392.005
15212.0,241,1,36,101.8,5,1,101.8
15213.0,318,2,237,298.35,20,1,149.175
15214.0,1,8,1071,1491.58,96,1,186.4475
15215.0,46,3,221,717.94,32,1,239.31333333333336
15216.0,87,1,28,96.6,2,1,96.6
15218.0,10,10,1529,3629.85,68,1,362.985
15219.0,176,1,40,242.00000000000003,4,1,242.00000000000003
15220.0,51,6,1361,1691.66,104,1,281.9433333333333
15221.0,366,1,43,403.25,5,1,403.25
15222.0,318,1,440,585.0,5,1,585.0
15223.0,225,2,213,755.75,14,1,377.875
15224.0,358,2,144,280.98,11,1,140.49
15225.0,234,1,214,374.0,22,1,374.0
15226.0,310,1,71,154.41,8,1,154.41
15227.0,36,5,725,1208.9,42,1,241.78000000000003
15228.0,66,4,2171,3281.71,107,1,820.4275
15230.0,240,1,308,342.0,20,1,342.0
15232.0,113,2,590,492.06,22,1,246.03
15234.0,276,1,156,157.88,11,1,157.88
15235.0,217,12,1072,1970.06,112,1,164.17166666666665
15236.0,298,1,244,310.55,14,1,310.55
15237.0,1,4,1004,1346.56,89,1,336.64
15238.0,29,3,643,1042.53,47,1,347.51
15239.0,10,2,551,716.99,46,1,358.495
15240.0,44,5,1114,1589.48,52,1,317.896
15241.0,66,8,1659,1701.12,77,1,212.64
15243.0,74,1,171,250.78,18,1,250.78
15244.0,65,2,369,525.37,30,1,262.685
15245.0,134,3,1720,2414.84,52,1,804.9466666666667
15246.0,238,2,235,473.95,30,1,236.975
15247.0,122,1,104,239.6,4,1,239.6
15249.0,31,13,3282,6206.1,191,1,477.3923076923077
15252.0,36,2,476,600.68,38,1,300.34
15253.0,16,5,846,849.6,49,1,169.92000000000002
15254.0,127,1,253,271.76,16,1,271.76
15255.0,66,1,464,880.35,46,1,880.35
15256.0,148,1,55,98.45,6,1,98.45
15257.0,283,1,44,283.25,6,1,283.25
15258.0,168,2,138,608.16,31,1,304.08
15260.0,100,7,831,1700.67,59,1,242.95285714285714
15261.0,135,1,262,239.22,18,1,239.22
15262.0,323,1,67,161.25,9,1,161.25
15263.0,106,1,65,80.31,7,1,80.31
15264.0,64,1,255,372.94,22,1,372.94
15265.0,151,2,600,1494.72,75,1,747.36
15266.0,338,1,18,119.3,6,1,119.3
15267.0,22,5,944,1717.36,8,1,343.472
15269.0,23,1,26,408.8,2,1,408.8
15270.0,15,7,485,1345.69,19,1,192.24142857142857
15271.0,7,15,1178,2335.68,177,1,155.712
15272.0,57,2,271,645.45,53,1,322.725
15274.0,4,2,619,716.57,44,1,358.285
15275.0,37,1,474,605.0600000000001,40,1,605.0600000000001
15276.0,66,1,61,128.63,49,1,128.63
15277.0,46,1,205,255.89999999999998,12,1,255.89999999999998
15279.0,354,1,127,153.10999999999999,9,1,153.10999999999999
15280.0,172,1,135,106.97,13,1,106.97
15281.0,58,9,1144,2159.54,111,1,239.9488888888889
15286.0,49,1,39,174.15,2,1,174.15
15287.0,22,2,414,382.44,14,1,191.22
15288.0,43,5,775,2306.52,80,1,461.304
15289.0,29,3,900,878.1,37,1,292.7
15290.0,4,18,4476,7888.62,91,1,438.25666666666666
15291.0,25,14,2040,4515.4,58,1,322.5285714285714
15292.0,201,1,55,178.39,24,1,178.39
15296.0,50,6,1518,3126.18,110,1,521.03
15297.0,10,3,268,611.94,28,1,203.98000000000002
15298.0,2,12,3000,4632.8,107,1,386.06666666666666
15299.0,67,6,2947,3907.01,6,1,651.1683333333334
15300.0,64,1,292,496.44,28,1,496.44
15301.0,50,11,2616,4772.15,157,1,433.83181818181816
15303.0,290,1,236,538.62,30,1,538.62
15304.0,60,8,104,694.4000000000001,8,1,86.80000000000001
15306.0,64,3,808,1154.45,56,1,384.81666666666666
15307.0,95,1,25,131.9,8,1,131.9
15308.0,274,1,169,292.77,18,1,292.77
15312.0,75,4,403,667.95,35,1,166.9875
15314.0,199,1,295,290.17,22,1,290.17
15315.0,64,2,814,540.74,33,1,270.37
15316.0,326,1,100,165.0,1,1,165.0
15318.0,3,1,642,312.62,33,1,312.62
15319.0,283,1,150,194.0,15,1,194.0
15320.0,44,1,322,246.73,33,1,246.73
15321.0,70,3,1181,2748.31,83,1,916.1033333333334
15322.0,85,1,334,616.22,37,1,616.22
15325.0,103,1,212,150.21,40,1,150.21
15326.0,333,1,310,270.22,24,1,270.22
15327.0,52,1,116,208.75,10,1,208.75
15329.0,39,3,452,998.9,48,1,332.96666666666664
15330.0,32,2,784,509.03999999999996,7,1,254.51999999999998
15333.0,208,1,344,1028.56,16,1,1028.56
15334.0,156,3,266,343.81,64,1,114.60333333333334
15335.0,53,1,77,167.72,33,1,167.72
15339.0,66,2,359,518.57,66,1,259.285
15341.0,80,1,712,1841.52,16,1,1841.52
15342.0,129,1,247,373.33,22,1,373.33
15343.0,87,1,80,358.7,20,1,358.7
15344.0,0,3,116,563.94,21,1,187.98000000000002
15345.0,45,1,75,375.84000000000003,19,1,375.84000000000003
15346.0,332,1,139,232.67000000000002,16,1,232.67000000000002
15347.0,366,1,130,201.60000000000002,5,1,201.60000000000002
15348.0,72,1,84,158.04,9,1,158.04
15349.0,158,2,304,426.15999999999997,58,1,213.07999999999998
15350.0,373,1,51,115.65,5,1,115.65
15351.0,12,7,679,1766.6100000000001,150,1,252.37285714285716
15353.0,254,2,337,746.32,57,1,373.16
15355.0,29,2,22,140.20000000000002,5,1,70.10000000000001
15356.0,31,10,1558,2515.61,196,1,251.561
15360.0,39,1,223,427.93,13,1,427.93
15361.0,361,1,288,358.92,5,1,358.92
15363.0,372,1,142,310.1,15,1,310.1
15364.0,95,2,493,913.19,29,1,456.595
15365.0,25,7,992,2235.42,61,1,319.3457142857143
15366.0,75,2,571,581.51,35,1,290.755
15367.0,57,4,991,1723.39,85,1,430.8475
15368.0,21,1,230,446.94000000000005,4,1,446.94000000000005
15370.0,59,6,591,1508.18,46,1,251.36333333333334
15373.0,8,11,486,2354.92,70,1,214.08363636363637
15374.0,128,1,126,168.0,3,1,168.0
15376.0,40,3,555,1145.0,92,1,381.6666666666667
15379.0,169,7,2062,3301.54,133,1,471.6485714285714
15380.0,8,4,240,1382.66,16,1,345.665
15381.0,268,1,162,282.29999999999995,7,1,282.29999999999995
15382.0,14,6,3982,5863.41,189,1,977.235
15384.0,169,2,596,642.41,34,1,321.205
15385.0,40,1,137,271.28000000000003,10,1,271.28000000000003
15386.0,186,1,398,365.7,27,1,365.7
15388.0,270,1,82,130.64,9,0,130.64
15389.0,172,1,400,500.0,1,1,500.0
15392.0,4,4,1138,1449.04,67,1,362.26
15393.0,16,2,78,95.66,6,1,47.83
15394.0,9,4,740,1802.44,48,1,450.61
15395.0,325,1,17,107.45,7,1,107.45
15396.0,112,1,122,288.18,14,1,288.18
15397.0,289,1,20,94.0,6,1,94.0
15398.0,16,2,737,1299.93,58,1,649.965
15399.0,1,3,575,785.17,42,1,261.7233333333333
15400.0,92,5,340,618.7,9,1,123.74000000000001
15402.0,148,2,198,413.03,27,1,206.515
15405.0,189,1,193,349.1,8,1,349.1
15406.0,31,2,225,449.31,41,1,224.655
15407.0,33,4,492,971.45,131,1,242.8625
15408.0,264,1,104,261.28,33,1,261.28
15410.0,84,8,1192,3416.84,47,1,427.105
15411.0,26,4,487,1241.1399999999999,79,1,310.28499999999997
15412.0,171,1,106,184.63,9,1,184.63
15414.0,9,3,442,759.9000000000001,36,1,253.30000000000004
15415.0,313,1,537,531.91,44,1,531.91
15416.0,64,4,1996,3758.32,155,1,939.58
15417.0,85,1,246,430.8,24,1,430.8
15419.0,24,1,226,118.86,7,1,118.86
15421.0,58,4,464,842.36,35,1,210.59
15422.0,323,2,38,97.7,6,1,48.85
15423.0,38,1,101,43.5,2,1,43.5
15424.0,254,2,410,219.66,9,1,109.83
15426.0,19,5,566,1275.24,193,1,255.048
15427.0,33,3,908,1360.94,216,1,453.6466666666667
15428.0,15,1,96,76.08,5,1,76.08
15429.0,26,2,348,318.31,72,1,159.155
15432.0,23,1,65,171.19,10,1,171.19
15433.0,213,2,526,517.7,39,1,258.85
15434.0,8,5,604,964.2800000000001,37,1,192.85600000000002
15435.0,22,1,52,147.59,28,1,147.59
15436.0,12,3,546,1031.39,232,1,343.7966666666667
15437.0,262,1,70,184.75,37,1,184.75
15438.0,131,1,50,142.93,21,1,142.93
15440.0,54,3,191,372.46,48,1,124.15333333333332
15443.0,1,7,1494,3104.5,228,1,443.5
15444.0,9,2,668,1263.32,169,1,631.66
15445.0,264,1,58,113.5,5,1,113.5
15447.0,330,1,85,155.17,9,1,155.17
15448.0,312,1,232,494.64,28,1,494.64
15449.0,26,3,808,959.52,46,1,319.84
15450.0,30,1,356,398.44,27,1,398.44
15452.0,29,3,253,454.13,42,1,151.37666666666667
15453.0,1,7,812,1312.96,160,1,187.56571428571428
15454.0,362,1,86,179.1,23,1,179.1
15456.0,283,3,265,300.33,38,1,100.11
15457.0,262,1,122,207.47,52,1,207.47
15458.0,25,1,120,108.24,5,1,108.24
15460.0,354,1,65,172.4,39,1,172.4
15462.0,94,3,172,234.6,9,1,78.2
15463.0,29,1,106,126.14,7,1,126.14
15464.0,338,1,327,1003.28,144,1,1003.28
15465.0,19,18,1254,7324.7699999999995,42,1,406.9316666666666
15466.0,85,1,240,327.03,55,1,327.03
15467.0,9,3,310,524.88,41,1,174.96
15468.0,51,2,155,467.51,24,1,233.755
15469.0,50,2,141,503.15,23,1,251.575
15471.0,2,1,219,367.21,62,1,367.21
15472.0,113,1,240,365.71,73,1,365.71
15473.0,14,7,672,1771.2,4,1,253.02857142857144
15475.0,77,1,319,454.10999999999996,29,1,454.10999999999996
15478.0,40,2,549,1298.62,32,1,649.31
15480.0,116,1,283,869.62,42,0,869.62
15482.0,15,11,3649,8720.76,35,1,792.7963636363637
15483.0,161,4,256,183.35999999999999,52,1,45.839999999999996
15484.0,1,4,3085,3544.85,133,1,886.2125
15485.0,30,3,1233,2278.9,57,1,759.6333333333333
15488.0,92,1,72,76.32000000000001,1,1,76.32000000000001
15489.0,22,3,608,1134.28,47,1,378.0933333333333
15491.0,95,6,1471,2858.02,96,1,476.33666666666664
15492.0,28,2,483,659.4599999999999,32,1,329.72999999999996
15493.0,32,5,477,1767.96,154,1,353.592
15494.0,21,2,1075,1196.79,112,1,598.395
15497.0,17,2,552,1141.0,10,1,570.5
15500.0,8,4,555,1044.81,59,1,261.2025
15502.0,15,10,3292,6011.53,153,1,601.153
15503.0,362,1,62,114.17,58,1,114.17
15504.0,81,1,23,45.07,10,1,45.07
15505.0,52,5,1890,2863.4,69,1,572.6800000000001
15506.0,22,3,833,963.32,117,1,321.1066666666667
15507.0,171,1,152,454.0,39,1,454.0
15508.0,189,6,408,904.51,71,1,150.75166666666667
15510.0,330,1,2,250.0,1,1,250.0
15511.0,11,5,218,797.08,96,1,159.416
15512.0,155,2,30,65.69999999999999,3,1,32.849999999999994
15514.0,12,11,1939,3953.21,93,1,359.38272727272727
15516.0,44,3,27,62.43,15,1,20.81
15517.0,233,1,247,247.10999999999999,23,1,247.10999999999999
15518.0,64,8,1245,1880.85,130,1,235.10625
15520.0,1,1,314,343.5,18,1,343.5
15521.0,40,8,1802,2690.8,109,1,336.35
15522.0,32,2,544,365.78999999999996,41,1,182.89499999999998
15523.0,84,1,29,85.03,6,1,85.03
15524.0,24,1,4,440.0,1,1,440.0
15525.0,2,3,376,716.38,125,1,238.79333333333332
15526.0,33,2,24,148.44,4,1,74.22
15527.0,18,8,930,2286.62,119,1,285.8275
15528.0,254,1,72,152.08,23,1,152.08
15529.0,22,11,3146,3676.75,374,1,334.25
15530.0,21,4,882,1373.51,86,1,343.3775
15531.0,8,2,890,1775.65,176,1,887.825
15532.0,25,4,449,1404.25,171,1,351.0625
15533.0,19,3,268,752.03,63,1,250.67666666666665
15535.0,173,3,70,334.8,42,1,111.60000000000001
15537.0,163,1,25,99.52000000000001,20,1,99.52000000000001
15539.0,7,1,410,538.46,41,1,538.46
15540.0,11,1,172,186.28,11,1,186.28
15541.0,114,1,41,50.400000000000006,23,1,50.400000000000006
15543.0,288,1,76,114.46,22,1,114.46
15544.0,9,9,2811,2822.19,110,1,313.57666666666665
15545.0,54,2,157,271.82,73,1,135.91
15547.0,7,14,3221,4259.66,367,1,304.26142857142855
15549.0,77,3,653,1622.73,93,1,540.91
15550.0,4,4,267,534.47,39,1,133.6175
15551.0,36,1,187,408.61,25,1,408.61
15552.0,217,1,58,88.42,16,1,88.42
15553.0,60,1,421,404.58,48,1,404.58
15554.0,277,1,74,217.2,14,1,217.2
15556.0,24,1,214,263.90999999999997,28,1,263.90999999999997
15557.0,28,1,184,385.36,13,1,385.36
15561.0,11,4,267,800.59,27,1,200.1475
